노선명,역명,lat,lng,line,name,code,index,승차총승객수,하차총승객수,next_column,총승객수
3호선,압구정,37.527072,127.028461,03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선,압구정압구정압구정압구정압구정압구정압구정압구정압구정압구정압구정압구정압구정압구정압구정압구정압구정압구정압구정압구정압구정압구정압구정압구정압구정압구정압구정압구정압구정압구정,9780.0,606933465,918742,995347,606933765,1914089
3호선,약수,37.55434,127.010655,03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선,약수약수약수약수약수약수약수약수약수약수약수약수약수약수약수약수약수약수약수약수약수약수약수약수약수약수약수약수약수약수,9690.0,606933465,387215,377146,606933765,764361
3호선,양재,37.484147,127.034631,03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선,양재양재양재양재양재양재양재양재양재양재양재양재양재양재양재양재양재양재양재양재양재양재양재양재양재양재양재양재양재양재,9960.0,606933465,1083408,1183302,606933765,2266710
3호선,연신내,37.619001,126.921008,03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선,연신내연신내연신내연신내연신내연신내연신내연신내연신내연신내연신내연신내연신내연신내연신내연신내연신내연신내연신내연신내연신내연신내연신내연신내연신내연신내연신내연신내연신내연신내,9330.0,606933465,1028473,975696,606933765,2004169
3호선,오금,37.502162,127.128111,03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선,오금오금오금오금오금오금오금오금오금오금오금오금오금오금오금오금오금오금오금오금오금오금오금오금오금오금오금오금오금오금,10260.0,606933465,194292,174862,606933765,369154
3호선,옥수,37.540685,127.017965,03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선,옥수옥수옥수옥수옥수옥수옥수옥수옥수옥수옥수옥수옥수옥수옥수옥수옥수옥수옥수옥수옥수옥수옥수옥수옥수옥수옥수옥수옥수옥수,9750.0,606933465,263856,269401,606933765,533257
3호선,을지로3가,37.566295,126.99191,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가,6090.0,606933465,343667,347955,606933765,691622
3호선,일원,37.483681,127.08439,03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선,일원일원일원일원일원일원일원일원일원일원일원일원일원일원일원일원일원일원일원일원일원일원일원일원일원일원일원일원일원일원,10140.0,606933465,328543,316432,606933765,644975
3호선,잠원,37.512759,127.01122,03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선,잠원잠원잠원잠원잠원잠원잠원잠원잠원잠원잠원잠원잠원잠원잠원잠원잠원잠원잠원잠원잠원잠원잠원잠원잠원잠원잠원잠원잠원잠원,9840.0,606933465,151499,143950,606933765,295449
3호선,종로3가,37.571607,126.991806,01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선,종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가,4590.0,606933465,315114,366412,606933765,681526
3호선,지축,37.648048,126.913951,03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선,지축지축지축지축지축지축지축지축지축지축지축지축지축지축지축지축지축지축지축지축지축지축지축지축지축지축지축지축지축지축,9270.0,606933465,206200,203527,606933765,409727
3호선,충무로,37.561243,126.99428,03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선,충무로충무로충무로충무로충무로충무로충무로충무로충무로충무로충무로충무로충무로충무로충무로충무로충무로충무로충무로충무로충무로충무로충무로충무로,7704.0,485546794,89,0,485547076,89
3호선,학여울,37.496663,127.070594,03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선,학여울학여울학여울학여울학여울학여울학여울학여울학여울학여울학여울학여울학여울학여울학여울학여울학여울학여울학여울학여울학여울학여울학여울학여울학여울학여울학여울학여울학여울학여울,10080.0,606933465,72905,73781,606933765,146686
3호선,홍제,37.589066,126.943736,03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선,홍제홍제홍제홍제홍제홍제홍제홍제홍제홍제홍제홍제홍제홍제홍제홍제홍제홍제홍제홍제홍제홍제홍제홍제홍제홍제홍제홍제홍제홍제,9420.0,606933465,552442,526436,606933765,1078878
4호선,길음,37.603407,127.025053,04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선,길음길음길음길음길음길음길음길음길음길음길음길음길음길음길음길음길음길음길음길음길음길음길음길음길음길음길음길음길음길음,12510.0,606933465,658579,658040,606933765,1316619
4호선,남태령,37.463873,126.989134,04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선,남태령남태령남태령남태령남태령남태령남태령남태령남태령남태령남태령남태령남태령남태령남태령남태령남태령남태령남태령남태령남태령남태령남태령남태령남태령남태령남태령남태령남태령남태령,13020.0,606933465,41197,33205,606933765,74402
4호선,노원,37.655128,127.061368,04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선,노원노원노원노원노원노원노원노원노원노원노원노원노원노원노원노원노원노원노원노원노원노원노원노원노원노원노원노원노원노원,12330.0,606933465,576190,670284,606933765,1246474
4호선,당고개,37.670272,127.079066,04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선,당고개당고개당고개당고개당고개당고개당고개당고개당고개당고개당고개당고개당고개당고개당고개당고개당고개당고개당고개당고개당고개당고개당고개당고개당고개당고개당고개당고개당고개당고개,12270.0,606933465,289475,254741,606933765,544216
4호선,동대문,37.57142,127.009745,01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선,동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문,4650.0,606933465,592937,611200,606933765,1204137
4호선,동대문역사문화공원,37.565138,127.007896,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원,6150.0,606933465,562404,497473,606933765,1059877
4호선,동작,37.502971,126.979306,04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선,동작동작동작동작동작동작동작동작동작동작동작동작동작동작동작동작동작동작동작동작동작동작동작동작동작동작동작동작동작동작,12930.0,606933465,39618,43603,606933765,83221
4호선,명동,37.560989,126.986325,04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선,명동명동명동명동명동명동명동명동명동명동명동명동명동명동명동명동명동명동명동명동명동명동명동명동명동명동명동명동명동명동,12720.0,606933465,1049616,1132021,606933765,2181637
4호선,미아,37.62667,127.025983,04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선,미아미아미아미아미아미아미아미아미아미아미아미아미아미아미아미아미아미아미아미아미아미아미아미아미아미아미아미아미아미아,12450.0,606933465,462649,448152,606933765,910801
4호선,미아사거리,37.613292,127.030053,04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선,미아사거리미아사거리미아사거리미아사거리미아사거리미아사거리미아사거리미아사거리미아사거리미아사거리미아사거리미아사거리미아사거리미아사거리미아사거리미아사거리미아사거리미아사거리미아사거리미아사거리미아사거리미아사거리미아사거리미아사거리미아사거리미아사거리미아사거리미아사거리미아사거리미아사거리,12480.0,606933465,799548,784667,606933765,1584215
4호선,사당,37.47653,126.981685,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,사당사당사당사당사당사당사당사당사당사당사당사당사당사당사당사당사당사당사당사당사당사당사당사당사당사당사당사당사당사당,6780.0,606933465,796619,714318,606933765,1510937
4호선,삼각지,37.534777,126.97311,04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선,삼각지삼각지삼각지삼각지삼각지삼각지삼각지삼각지삼각지삼각지삼각지삼각지삼각지삼각지삼각지삼각지삼각지삼각지삼각지삼각지삼각지삼각지삼각지삼각지삼각지삼각지삼각지삼각지삼각지삼각지,12840.0,606933465,184888,212364,606933765,397252
4호선,상계,37.660878,127.073572,04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선,상계상계상계상계상계상계상계상계상계상계상계상계상계상계상계상계상계상계상계상계상계상계상계상계상계상계상계상계상계상계,12300.0,606933465,580302,542566,606933765,1122868
4호선,서울역,37.554648,126.972559,01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선,서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역,4500.0,606933465,372724,662363,606933765,1035087
4호선,성신여대입구,37.592624,127.016403,04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선,성신여대입구성신여대입구성신여대입구성신여대입구성신여대입구성신여대입구성신여대입구성신여대입구성신여대입구성신여대입구성신여대입구성신여대입구성신여대입구성신여대입구성신여대입구성신여대입구성신여대입구성신여대입구성신여대입구성신여대입구성신여대입구성신여대입구성신여대입구성신여대입구성신여대입구성신여대입구성신여대입구성신여대입구성신여대입구성신여대입구,12540.0,606933465,662324,636101,606933765,1298425
4호선,수유,37.638052,127.025732,04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선,수유수유수유수유수유수유수유수유수유수유수유수유수유수유수유수유수유수유수유수유수유수유수유수유수유수유수유수유수유수유,12420.0,606933465,1018351,1013640,606933765,2031991
4호선,숙대입구,37.54456,126.972106,04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선,숙대입구숙대입구숙대입구숙대입구숙대입구숙대입구숙대입구숙대입구숙대입구숙대입구숙대입구숙대입구숙대입구숙대입구숙대입구숙대입구숙대입구숙대입구숙대입구숙대입구숙대입구숙대입구숙대입구숙대입구숙대입구숙대입구숙대입구숙대입구숙대입구숙대입구,12810.0,606933465,467798,448753,606933765,916551
4호선,신용산,37.52917,126.967894,04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선,신용산신용산신용산신용산신용산신용산신용산신용산신용산신용산신용산신용산신용산신용산신용산신용산신용산신용산신용산신용산신용산신용산신용산신용산신용산신용산신용산신용산신용산신용산,12870.0,606933465,570647,605322,606933765,1175969
4호선,쌍문,37.648627,127.034709,04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선,쌍문쌍문쌍문쌍문쌍문쌍문쌍문쌍문쌍문쌍문쌍문쌍문쌍문쌍문쌍문쌍문쌍문쌍문쌍문쌍문쌍문쌍문쌍문쌍문쌍문쌍문쌍문쌍문쌍문쌍문,12390.0,606933465,862469,799467,606933765,1661936
4호선,이촌,37.522272,126.974345,04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선,이촌이촌이촌이촌이촌이촌이촌이촌이촌이촌이촌이촌이촌이촌이촌이촌이촌이촌이촌이촌이촌이촌이촌이촌이촌이촌이촌이촌이촌이촌,12900.0,606933465,252871,275779,606933765,528650
4호선,창동,37.653166,127.047731,01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선,창동창동창동창동창동창동창동창동창동창동창동창동창동창동창동창동창동창동창동창동창동창동창동창동창동창동창동창동창동창동,30660.0,606933465,768358,809929,606933765,1578287
4호선,총신대입구,37.486263,126.981989,04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선,총신대입구총신대입구총신대입구총신대입구총신대입구총신대입구총신대입구총신대입구총신대입구총신대입구총신대입구총신대입구총신대입구총신대입구총신대입구총신대입구총신대입구총신대입구총신대입구총신대입구총신대입구총신대입구총신대입구총신대입구총신대입구총신대입구총신대입구총신대입구총신대입구총신대입구,12960.0,606933465,562950,612546,606933765,1175496
4호선,충무로,37.561243,126.99428,03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선03호선,충무로충무로충무로충무로충무로충무로충무로충무로충무로충무로충무로충무로충무로충무로충무로충무로충무로충무로충무로충무로충무로충무로충무로충무로충무로충무로충무로충무로충무로충무로,9630.0,606933465,924802,949425,606933765,1874227
4호선,한성대입구,37.588458,127.006221,04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선,한성대입구한성대입구한성대입구한성대입구한성대입구한성대입구한성대입구한성대입구한성대입구한성대입구한성대입구한성대입구한성대입구한성대입구한성대입구한성대입구한성대입구한성대입구한성대입구한성대입구한성대입구한성대입구한성대입구한성대입구한성대입구한성대입구한성대입구한성대입구한성대입구한성대입구,12570.0,606933465,439447,424412,606933765,863859
4호선,혜화,37.582336,127.001844,04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선,혜화혜화혜화혜화혜화혜화혜화혜화혜화혜화혜화혜화혜화혜화혜화혜화혜화혜화혜화혜화혜화혜화혜화혜화혜화혜화혜화혜화혜화혜화,12600.0,606933465,1156662,1162077,606933765,2318739
4호선,회현,37.558514,126.978246,04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선04호선,회현회현회현회현회현회현회현회현회현회현회현회현회현회현회현회현회현회현회현회현회현회현회현회현회현회현회현회현회현회현,12750.0,606933465,805460,836543,606933765,1642003
5호선,강동,37.535804,127.132481,05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선,강동강동강동강동강동강동강동강동강동강동강동강동강동강동강동강동강동강동강동강동강동강동강동강동강동강동강동강동강동강동,76470.0,606933465,536314,524300,606933765,1060614
5호선,강일,37.5574416,127.1743486,nannannannannannannannannannannannannannannannannannannannannannannannannannannannannannan,강일강일강일강일강일강일강일강일강일강일강일강일강일강일강일강일강일강일강일강일강일강일강일강일강일강일강일강일강일강일,0.0,606933465,169120,156043,606933765,325163
5호선,개롱,37.498079,127.13482,05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선,개롱개롱개롱개롱개롱개롱개롱개롱개롱개롱개롱개롱개롱개롱개롱개롱개롱개롱개롱개롱개롱개롱개롱개롱개롱개롱개롱개롱개롱개롱,76770.0,606933465,195179,201600,606933765,396779
5호선,개화산,37.572399,126.806171,05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선,개화산개화산개화산개화산개화산개화산개화산개화산개화산개화산개화산개화산개화산개화산개화산개화산개화산개화산개화산개화산개화산개화산개화산개화산개화산개화산개화산개화산개화산개화산,75360.0,606933465,174974,166452,606933765,341426
5호선,거여,37.493105,127.14415,05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선,거여거여거여거여거여거여거여거여거여거여거여거여거여거여거여거여거여거여거여거여거여거여거여거여거여거여거여거여거여거여,76800.0,606933465,300728,292361,606933765,593089
5호선,고덕,37.555004,127.154151,05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선,고덕고덕고덕고덕고덕고덕고덕고덕고덕고덕고덕고덕고덕고덕고덕고덕고덕고덕고덕고덕고덕고덕고덕고덕고덕고덕고덕고덕고덕고덕,76590.0,606933465,308551,302095,606933765,610646
5호선,공덕,37.544018,126.951592,05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선,공덕공덕공덕공덕공덕공덕공덕공덕공덕공덕공덕공덕공덕공덕공덕공덕공덕공덕공덕공덕공덕공덕공덕공덕공덕공덕공덕공덕공덕공덕,75900.0,606933465,422138,440712,606933765,862850
5호선,광나루,37.545303,127.10357,05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선,광나루광나루광나루광나루광나루광나루광나루광나루광나루광나루광나루광나루광나루광나루광나루광나루광나루광나루광나루광나루광나루광나루광나루광나루광나루광나루광나루광나루광나루광나루,76410.0,606933465,426052,399701,606933765,825753
5호선,광화문,37.571026,126.976669,05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선,광화문광화문광화문광화문광화문광화문광화문광화문광화문광화문광화문광화문광화문광화문광화문광화문광화문광화문광화문광화문광화문광화문광화문광화문광화문광화문광화문광화문광화문광화문,76020.0,606933465,972954,1018002,606933765,1990956
5호선,군자,37.557121,127.079542,05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선,군자군자군자군자군자군자군자군자군자군자군자군자군자군자군자군자군자군자군자군자군자군자군자군자군자군자군자군자군자군자,76350.0,606933465,348531,384532,606933765,733063
5호선,굽은다리,37.545477,127.142853,05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선,굽은다리굽은다리굽은다리굽은다리굽은다리굽은다리굽은다리굽은다리굽은다리굽은다리굽은다리굽은다리굽은다리굽은다리굽은다리굽은다리굽은다리굽은다리굽은다리굽은다리굽은다리굽은다리굽은다리굽은다리굽은다리굽은다리굽은다리굽은다리굽은다리굽은다리,76530.0,606933465,283574,270937,606933765,554511
5호선,길동,37.537801,127.140004,05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선,길동길동길동길동길동길동길동길동길동길동길동길동길동길동길동길동길동길동길동길동길동길동길동길동길동길동길동길동길동길동,76500.0,606933465,237543,244887,606933765,482430
5호선,김포공항,37.562434,126.801058,05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선,김포공항김포공항김포공항김포공항김포공항김포공항김포공항김포공항김포공항김포공항김포공항김포공항김포공항김포공항김포공항김포공항김포공항김포공항김포공항김포공항김포공항김포공항김포공항김포공항김포공항김포공항김포공항김포공항김포공항김포공항,75390.0,606933465,280141,228126,606933765,508267
5호선,까치산,37.531768,126.846683,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,까치산까치산까치산까치산까치산까치산까치산까치산까치산까치산까치산까치산까치산까치산까치산까치산까치산까치산까치산까치산까치산까치산까치산까치산까치산까치산까치산까치산까치산까치산,6000.0,606933465,833514,800255,606933765,1633769
5호선,답십리,37.566747,127.052704,05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선,답십리답십리답십리답십리답십리답십리답십리답십리답십리답십리답십리답십리답십리답십리답십리답십리답십리답십리답십리답십리답십리답십리답십리답십리답십리답십리답십리답십리답십리답십리,76290.0,606933465,471259,428991,606933765,900250
5호선,동대문역사문화공원,37.565138,127.007896,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원,6150.0,606933465,89049,102522,606933765,191571
5호선,둔촌동,37.527788,127.136248,05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선,둔촌동둔촌동둔촌동둔촌동둔촌동둔촌동둔촌동둔촌동둔촌동둔촌동둔촌동둔촌동둔촌동둔촌동둔촌동둔촌동둔촌동둔촌동둔촌동둔촌동둔촌동둔촌동둔촌동둔촌동둔촌동둔촌동둔촌동둔촌동둔촌동둔촌동,76650.0,606933465,262317,262873,606933765,525190
5호선,마곡,37.560183,126.825448,05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선,마곡마곡마곡마곡마곡마곡마곡마곡마곡마곡마곡마곡마곡마곡마곡마곡마곡마곡마곡마곡마곡마곡마곡마곡마곡마곡마곡마곡마곡마곡,75450.0,606933465,343114,344518,606933765,687632
5호선,마장,37.5661,127.042973,05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선,마장마장마장마장마장마장마장마장마장마장마장마장마장마장마장마장마장마장마장마장마장마장마장마장마장마장마장마장마장마장,76260.0,606933465,176786,167425,606933765,344211
5호선,마천,37.49499,127.152781,05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선,마천마천마천마천마천마천마천마천마천마천마천마천마천마천마천마천마천마천마천마천마천마천마천마천마천마천마천마천마천마천,76830.0,606933465,225339,207769,606933765,433108
5호선,마포,37.539574,126.945932,05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선05호선,마포마포마포마포마포마포마포마포마포마포마포마포마포마포마포마포마포마포마포마포마포마포마포마포마포마포마포마포마포마포,75870.0,606933465,428179,436135,606933765,864314
