line,name,code,lat,lng,index,노선명,역명,승차총승객수,하차총승객수,next_column,총승객수
06호선,버티고개,2633.0,37.548013,127.007055,20231120,6호선,버티고개,2532,2488,20231123,5020
06호선,한강진,2632.0,37.539631,127.001725,20231120,6호선,한강진,8106,9329,20231123,17435
06호선,이태원,2631.0,37.534488,126.994302,20231120,6호선,이태원,10890,10984,20231123,21874
06호선,녹사평,2630.0,37.534675,126.986695,20231120,6호선,녹사평,4975,4806,20231123,9781
04호선,삼각지,428.0,37.534777,126.97311,20231120,6호선,삼각지,7574,6795,20231123,14369
06호선,효창공원앞,2628.0,37.539261,126.961351,20231120,6호선,효창공원앞,8315,7712,20231123,16027
05호선,공덕,2530.0,37.544018,126.951592,20231120,6호선,공덕,21384,20537,20231123,41921
06호선,대흥,2626.0,37.547771,126.942069,20231120,6호선,대흥,10424,10984,20231123,21408
06호선,광흥창,2625.0,37.547456,126.931993,20231120,6호선,광흥창,10305,9994,20231123,20299
06호선,상수,2624.0,37.547716,126.922852,20231120,6호선,상수,9904,10885,20231123,20789
02호선,합정,238.0,37.549463,126.913739,20231120,6호선,합정,13496,13183,20231123,26679
06호선,망원,2622.0,37.556094,126.910052,20231120,6호선,망원,14801,15466,20231123,30267
06호선,마포구청,2621.0,37.563515,126.903343,20231120,6호선,마포구청,15863,14435,20231123,30298
06호선,월드컵경기장,2620.0,37.569532,126.899298,20231120,6호선,월드컵경기장,4169,4257,20231123,8426
06호선,디지털미디어시티,2619.0,37.576646,126.900984,20231120,6호선,디지털미디어시티,16543,18271,20231123,34814
06호선,증산,2618.0,37.583876,126.909645,20231120,6호선,증산,10864,11065,20231123,21929
06호선,새절,2617.0,37.591148,126.913629,20231120,6호선,새절,14231,13321,20231123,27552
06호선,구산,2616.0,37.611377,126.91727,20231120,6호선,구산,8768,6727,20231123,15495
06호선,독바위,2614.0,37.618456,126.933031,20231120,6호선,독바위,2960,3183,20231123,6143
03호선,불광,312.0,37.610469,126.929887,20231120,6호선,불광,4690,4689,20231123,9379
06호선,역촌,2612.0,37.606021,126.922744,20231120,6호선,역촌,4059,5036,20231123,9095
06호선,응암,2611.0,37.598605,126.915577,20231120,6호선,응암,18999,18794,20231123,37793
nan,하남검단산,,37.543152,127.2306576,20231120,5호선,하남검단산,6975,6584,20231123,13559
nan,하남시청,,37.5421485,127.2066008,20231120,5호선,하남시청,8757,8395,20231123,17152
nan,하남풍산,,37.5521191,127.20424504326348,20231120,5호선,하남풍산,4889,4848,20231123,9737
nan,미사,,37.5634988,127.1929211,20231120,5호선,미사,18653,18937,20231123,37590
nan,강일,,37.5574416,127.1743486,20231120,5호선,강일,6431,5975,20231123,12406
05호선,마천,2561.0,37.49499,127.152781,20231120,5호선,마천,8444,7675,20231123,16119
05호선,거여,2560.0,37.493105,127.14415,20231120,5호선,거여,11297,11201,20231123,22498
05호선,개롱,2559.0,37.498079,127.13482,20231120,5호선,개롱,7368,7549,20231123,14917
03호선,오금,342.0,37.502162,127.128111,20231120,5호선,오금,4221,4165,20231123,8386
05호선,방이,2557.0,37.508857,127.126133,20231120,5호선,방이,7863,8184,20231123,16047
05호선,올림픽공원,2556.0,37.516078,127.130848,20231120,5호선,올림픽공원,5110,4458,20231123,9568
05호선,둔촌동,2555.0,37.527788,127.136248,20231120,5호선,둔촌동,9697,9735,20231123,19432
05호선,상일동,2554.0,37.556712,127.166417,20231120,5호선,상일동,16059,15278,20231123,31337
05호선,고덕,2553.0,37.555004,127.154151,20231120,5호선,고덕,11695,11501,20231123,23196
05호선,명일,2552.0,37.55137,127.143999,20231120,5호선,명일,9567,9950,20231123,19517
05호선,굽은다리,2551.0,37.545477,127.142853,20231120,5호선,굽은다리,10175,9681,20231123,19856
05호선,길동,2550.0,37.537801,127.140004,20231120,5호선,길동,8704,8953,20231123,17657
05호선,강동,2549.0,37.535804,127.132481,20231120,5호선,강동,19756,19571,20231123,39327
05호선,천호,2548.0,37.538397,127.123572,20231120,5호선,천호,19529,19549,20231123,39078
05호선,광나루,2547.0,37.545303,127.10357,20231120,5호선,광나루,14853,14059,20231123,28912
05호선,아차산,2546.0,37.551691,127.089761,20231120,5호선,아차산,15640,15177,20231123,30817
05호선,군자,2545.0,37.557121,127.079542,20231120,5호선,군자,12202,13395,20231123,25597
05호선,장한평,2544.0,37.56144,127.064623,20231120,5호선,장한평,20603,20426,20231123,41029
05호선,답십리,2543.0,37.566747,127.052704,20231120,5호선,답십리,17409,15902,20231123,33311
05호선,마장,2542.0,37.5661,127.042973,20231120,5호선,마장,6527,6310,20231123,12837
02호선,왕십리,208.0,37.561533,127.037732,20231120,5호선,왕십리,4784,5316,20231123,10100
05호선,행당,2540.0,37.557322,127.029476,20231120,5호선,행당,8886,7896,20231123,16782
05호선,신금호,2539.0,37.554548,127.020331,20231120,5호선,신금호,7011,7547,20231123,14558
05호선,청구,2538.0,37.560245,127.013828,20231120,5호선,청구,4395,4006,20231123,8401
02호선,동대문역사문화공원,205.0,37.565138,127.007896,20231120,5호선,동대문역사문화공원,3593,4003,20231123,7596
02호선,을지로4가,204.0,37.566941,126.998079,20231120,5호선,을지로4가,7641,7628,20231123,15269
01호선,종로3가,153.0,37.571607,126.991806,20231120,5호선,종로3가,14163,13600,20231123,27763
05호선,광화문,2534.0,37.571026,126.976669,20231120,5호선,광화문,35728,37641,20231123,73369
05호선,서대문,2533.0,37.565773,126.966641,20231120,5호선,서대문,23028,23386,20231123,46414
02호선,충정로,243.0,37.559973,126.963672,20231120,5호선,충정로,5119,5382,20231123,10501
05호선,애오개,2531.0,37.553736,126.95682,20231120,5호선,애오개,7542,7391,20231123,14933
05호선,공덕,2530.0,37.544018,126.951592,20231120,5호선,공덕,15880,16833,20231123,32713
05호선,마포,2529.0,37.539574,126.945932,20231120,5호선,마포,16462,16751,20231123,33213
05호선,여의나루,2528.0,37.527098,126.932901,20231120,5호선,여의나루,12834,14754,20231123,27588
05호선,여의도,2527.0,37.521624,126.924191,20231120,5호선,여의도,33269,34436,20231123,67705
01호선,신길,1032.0,37.517122,126.917169,20231120,5호선,신길,5181,5390,20231123,10571
05호선,영등포시장,2525.0,37.522669,126.905139,20231120,5호선,영등포시장,11646,11932,20231123,23578
02호선,영등포구청,236.0,37.52497,126.895951,20231120,5호선,영등포구청,5179,5232,20231123,10411
05호선,양평,2523.0,37.525648,126.885778,20231120,5호선,양평,8514,8309,20231123,16823
05호선,오목교,2522.0,37.524496,126.875181,20231120,5호선,오목교,22996,24382,20231123,47378
05호선,목동,2521.0,37.526065,126.864931,20231120,5호선,목동,18283,19884,20231123,38167
05호선,신정,2520.0,37.524997,126.856191,20231120,5호선,신정,14926,12432,20231123,27358
02호선,까치산,200.0,37.531768,126.846683,20231120,5호선,까치산,30357,29323,20231123,59680
05호선,화곡,2518.0,37.541513,126.840461,20231120,5호선,화곡,31221,29611,20231123,60832
05호선,우장산,2517.0,37.548768,126.836318,20231120,5호선,우장산,16305,16069,20231123,32374
05호선,발산,2516.0,37.558598,126.837668,20231120,5호선,발산,24342,24695,20231123,49037
05호선,마곡,2515.0,37.560183,126.825448,20231120,5호선,마곡,13392,13380,20231123,26772
05호선,송정,2514.0,37.561184,126.811973,20231120,5호선,송정,6915,6562,20231123,13477
05호선,김포공항,2513.0,37.562434,126.801058,20231120,5호선,김포공항,9420,7432,20231123,16852
05호선,개화산,2512.0,37.572399,126.806171,20231120,5호선,개화산,6586,6238,20231123,12824
05호선,방화,2511.0,37.577446,126.812741,20231120,5호선,방화,7531,7188,20231123,14719
04호선,남태령,434.0,37.463873,126.989134,20231120,4호선,남태령,1327,1180,20231123,2507
02호선,사당,226.0,37.47653,126.981685,20231120,4호선,사당,24754,23349,20231123,48103
04호선,총신대입구,432.0,37.486263,126.981989,20231120,4호선,총신대입구,20460,22040,20231123,42500
04호선,동작,431.0,37.502971,126.979306,20231120,4호선,동작,1401,1574,20231123,2975
04호선,이촌,430.0,37.522272,126.974345,20231120,4호선,이촌,8186,9059,20231123,17245
04호선,신용산,429.0,37.52917,126.967894,20231120,4호선,신용산,19845,21021,20231123,40866
04호선,삼각지,428.0,37.534777,126.97311,20231120,4호선,삼각지,6205,6756,20231123,12961
04호선,숙대입구,427.0,37.54456,126.972106,20231120,4호선,숙대입구,16924,16114,20231123,33038
01호선,서울역,150.0,37.554648,126.972559,20231120,4호선,서울역,14003,22251,20231123,36254
04호선,회현,425.0,37.558514,126.978246,20231120,4호선,회현,29829,30667,20231123,60496
04호선,명동,424.0,37.560989,126.986325,20231120,4호선,명동,35649,38045,20231123,73694
03호선,충무로,321.0,37.561243,126.99428,20231120,4호선,충무로,35007,36067,20231123,71074
02호선,동대문역사문화공원,205.0,37.565138,127.007896,20231120,4호선,동대문역사문화공원,19449,17062,20231123,36511
01호선,동대문,155.0,37.57142,127.009745,20231120,4호선,동대문,22640,22891,20231123,45531
04호선,혜화,420.0,37.582336,127.001844,20231120,4호선,혜화,35210,35184,20231123,70394
04호선,한성대입구,419.0,37.588458,127.006221,20231120,4호선,한성대입구,15669,15150,20231123,30819
04호선,성신여대입구,418.0,37.592624,127.016403,20231120,4호선,성신여대입구,23211,22260,20231123,45471
04호선,길음,417.0,37.603407,127.025053,20231120,4호선,길음,23968,24519,20231123,48487
04호선,미아사거리,416.0,37.613292,127.030053,20231120,4호선,미아사거리,28293,27718,20231123,56011
04호선,미아,415.0,37.62667,127.025983,20231120,4호선,미아,17092,16956,20231123,34048
04호선,수유,414.0,37.638052,127.025732,20231120,4호선,수유,36340,36700,20231123,73040
04호선,쌍문,413.0,37.648627,127.034709,20231120,4호선,쌍문,31130,29232,20231123,60362
01호선,창동,1022.0,37.653166,127.047731,20231120,4호선,창동,27234,28719,20231123,55953
04호선,노원,411.0,37.655128,127.061368,20231120,4호선,노원,20274,23418,20231123,43692
04호선,상계,410.0,37.660878,127.073572,20231120,4호선,상계,21333,19975,20231123,41308
04호선,당고개,409.0,37.670272,127.079066,20231120,4호선,당고개,10362,8846,20231123,19208
03호선,오금,342.0,37.502162,127.128111,20231120,3호선,오금,7329,6500,20231123,13829
03호선,경찰병원,341.0,37.495918,127.12454,20231120,3호선,경찰병원,8374,8509,20231123,16883
03호선,가락시장,340.0,37.492522,127.118234,20231120,3호선,가락시장,10083,10075,20231123,20158
03호선,수서,339.0,37.487371,127.10188,20231120,3호선,수서,19704,20332,20231123,40036
03호선,일원,338.0,37.483681,127.08439,20231120,3호선,일원,12809,12493,20231123,25302
03호선,대청,337.0,37.493514,127.079532,20231120,3호선,대청,12094,11449,20231123,23543
03호선,학여울,336.0,37.496663,127.070594,20231120,3호선,학여울,2128,2083,20231123,4211
03호선,대치,335.0,37.494612,127.063642,20231120,3호선,대치,14333,14231,20231123,28564
03호선,도곡,334.0,37.490858,127.055381,20231120,3호선,도곡,5622,5592,20231123,11214
03호선,매봉,333.0,37.486947,127.046769,20231120,3호선,매봉,14090,13539,20231123,27629
03호선,양재,332.0,37.484147,127.034631,20231120,3호선,양재,40952,45014,20231123,85966
03호선,남부터미널,331.0,37.485013,127.016189,20231120,3호선,남부터미널,31180,32116,20231123,63296
02호선,교대,223.0,37.493415,127.01408,20231120,3호선,교대,19101,11701,20231123,30802
03호선,고속터미널,329.0,37.50481,127.004943,20231120,3호선,고속터미널,44994,42508,20231123,87502
03호선,잠원,328.0,37.512759,127.01122,20231120,3호선,잠원,5576,5358,20231123,10934
03호선,신사,327.0,37.516334,127.020114,20231120,3호선,신사,30305,31417,20231123,61722
03호선,압구정,326.0,37.527072,127.028461,20231120,3호선,압구정,31927,34257,20231123,66184
03호선,옥수,325.0,37.540685,127.017965,20231120,3호선,옥수,9374,9579,20231123,18953
03호선,금호,324.0,37.548034,127.015872,20231120,3호선,금호,8717,8147,20231123,16864
03호선,약수,323.0,37.55434,127.010655,20231120,3호선,약수,14125,13737,20231123,27862
03호선,동대입구,322.0,37.559052,127.005602,20231120,3호선,동대입구,16766,18051,20231123,34817
02호선,을지로3가,203.0,37.566295,126.99191,20231120,3호선,을지로3가,12925,13026,20231123,25951
01호선,종로3가,153.0,37.571607,126.991806,20231120,3호선,종로3가,11257,12655,20231123,23912
03호선,안국,318.0,37.576477,126.985443,20231120,3호선,안국,26902,27397,20231123,54299
03호선,경복궁,317.0,37.575762,126.97353,20231120,3호선,경복궁,27237,27347,20231123,54584
03호선,독립문,316.0,37.574571,126.957748,20231120,3호선,독립문,7644,7869,20231123,15513
03호선,무악재,315.0,37.582299,126.950291,20231120,3호선,무악재,4814,4792,20231123,9606
03호선,홍제,314.0,37.589066,126.943736,20231120,3호선,홍제,20015,19343,20231123,39358
03호선,녹번,313.0,37.600927,126.935756,20231120,3호선,녹번,17392,16046,20231123,33438
03호선,불광,312.0,37.610469,126.929887,20231120,3호선,불광,17657,18815,20231123,36472
03호선,연신내,311.0,37.619001,126.921008,20231120,3호선,연신내,36877,35211,20231123,72088
03호선,구파발,310.0,37.636763,126.918821,20231120,3호선,구파발,23358,22199,20231123,45557
03호선,지축,309.0,37.648048,126.913951,20231120,3호선,지축,7662,7728,20231123,15390
02호선,용두,250.0,37.574028,127.038091,20231120,2호선,용두,2707,2789,20231123,5496
02호선,신정네거리,249.0,37.520074,126.852912,20231120,2호선,신정네거리,11288,11721,20231123,23009
02호선,양천구청,248.0,37.512398,126.865819,20231120,2호선,양천구청,7628,8143,20231123,15771
02호선,도림천,247.0,37.514287,126.882768,20231120,2호선,도림천,1366,1467,20231123,2833
01호선,신설동,156.0,37.575297,127.025087,20231120,2호선,신설동,3558,3623,20231123,7181
02호선,신답,245.0,37.57004,127.046481,20231120,2호선,신답,1813,2061,20231123,3874
02호선,용답,244.0,37.561904,127.050899,20231120,2호선,용답,3266,3407,20231123,6673
02호선,충정로,243.0,37.559973,126.963672,20231120,2호선,충정로,11210,11903,20231123,23113
02호선,아현,242.0,37.557345,126.956141,20231120,2호선,아현,11663,11035,20231123,22698
02호선,이대,241.0,37.556733,126.946013,20231120,2호선,이대,18632,20891,20231123,39523
02호선,신촌,240.0,37.555134,126.936893,20231120,2호선,신촌,39957,40906,20231123,80863
02호선,홍대입구,239.0,37.557192,126.925381,20231120,2호선,홍대입구,64680,67874,20231123,132554
02호선,합정,238.0,37.549463,126.913739,20231120,2호선,합정,31701,33302,20231123,65003
02호선,당산,237.0,37.53438,126.902281,20231120,2호선,당산,19238,22850,20231123,42088
02호선,영등포구청,236.0,37.52497,126.895951,20231120,2호선,영등포구청,23997,24548,20231123,48545
02호선,문래,235.0,37.517933,126.89476,20231120,2호선,문래,24707,25050,20231123,49757
01호선,신도림,1007.0,37.508725,126.891295,20231120,2호선,신도림,51725,50139,20231123,101864
02호선,대림,233.0,37.49297,126.895801,20231120,2호선,대림,26230,26736,20231123,52966
02호선,구로디지털단지,232.0,37.485266,126.901401,20231120,2호선,구로디지털단지,62439,61769,20231123,124208
02호선,신대방,231.0,37.487462,126.913149,20231120,2호선,신대방,27141,26455,20231123,53596
02호선,신림,230.0,37.484201,126.929715,20231120,2호선,신림,56343,54070,20231123,110413
02호선,봉천,229.0,37.482362,126.941892,20231120,2호선,봉천,25732,24469,20231123,50201
02호선,서울대입구,228.0,37.481247,126.952739,20231120,2호선,서울대입구,49032,48142,20231123,97174
02호선,낙성대,227.0,37.47693,126.963693,20231120,2호선,낙성대,28849,28835,20231123,57684
02호선,사당,226.0,37.47653,126.981685,20231120,2호선,사당,39078,42513,20231123,81591
02호선,방배,225.0,37.481426,126.997596,20231120,2호선,방배,20126,20819,20231123,40945
02호선,서초,224.0,37.491897,127.007917,20231120,2호선,서초,24168,23529,20231123,47697
02호선,교대,223.0,37.493415,127.01408,20231120,2호선,교대,34274,41379,20231123,75653
02호선,강남,222.0,37.497175,127.027926,20231120,2호선,강남,83644,80300,20231123,163944
